SYMBOL,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
IGL,329,334,329,329.85,329.85,329.05,1698453,561999569.75,05-JAN-2018,22430,INE203G01027
INDIACEM,191.5,202,191.3,199.05,198.7,190.35,11848536,2342895995.15,05-JAN-2018,61125,INE383A01012
INDIANB,383.5,384.75,376.5,379.25,380.15,380.15,750983,285944186.65,05-JAN-2018,13161,INE562A01011
INDIGO,1204,1213.6,1193.2,1198.6,1197,1213.65,267769,321920966.2,05-JAN-2018,14610,INE646L01027
INDUSINDBK,1645,1703,1643.5,1698.2,1700,1646.6,1134406,1905686720.8,05-JAN-2018,48030,INE095A01012
INFIBEAM,143.75,144.8,142.25,142.8,142.3,142.55,3527275,505278623.15,05-JAN-2018,11132,INE483S01020
INFRATEL,381.45,381.45,371.5,372.6,372.4,379.05,1576172,594235774.45,05-JAN-2018,42346,INE121J01017
INFY,1015.3,1026.4,1006,1012,1014.25,1015.4,5512988,5584193773.75,05-JAN-2018,134727,INE009A01021
IOC,387,388.9,382,383.85,384.1,387.3,3073155,1181345297.35,05-JAN-2018,47866,INE242A01010
IRB,236.7,246,236.6,243.6,244.45,236.75,2671591,650250630.05,05-JAN-2018,20813,INE821I01014
ITC,261.9,263.5,261.9,262.9,263,261.55,9211954,2418177130.6,05-JAN-2018,62706,INE154A01025
IBULHSGFIN,1202,1228.3,1196.8,1225.3,1223.15,1198.95,971947,1176692315.55,08-JAN-2018,48850,INE148I01020
ICICIBANK,313.5,318.2,312.6,314.15,313.4,312.9,7329648,2311942086.7,08-JAN-2018,58616,INE090A01021
ICICIPRULI,396,414,394.25,411.8,414,394.15,2269846,921758456.85,08-JAN-2018,35193,INE726G01019
IDBI,63.75,64.2,63,63.2,63.2,63.8,2418363,153685357.35,08-JAN-2018,7584,INE008A01015
IDEA,110.1,113.75,107.7,109.05,109.2,115.8,37244129,4096142787.65,08-JAN-2018,98175,INE669E01016
IDFC,64.6,67.4,64.5,66.65,66.5,64.45,18626347,1233175717.05,08-JAN-2018,41336,INE043D01016
IDFCBANK,59.8,64.5,59.2,63.35,63.1,58.25,56535062,3507241104,08-JAN-2018,110683,INE092T01019
IGL,330.7,331,326.1,328.2,327.6,329.85,2384896,782069928.05,08-JAN-2018,43816,INE203G01027
INDIACEM,200,200.6,195.5,196.15,195.9,199.05,3693968,727357218,08-JAN-2018,26208,INE383A01012
INDIANB,380.9,383,378.1,380.7,381,379.25,772552,294366673.05,08-JAN-2018,18681,INE562A01011
INDIGO,1198.95,1228.5,1190.05,1225.2,1223,1198.6,547692,667997829.4,08-JAN-2018,17320,INE646L01027
INDUSINDBK,1711,1724,1700.1,1719.9,1720,1698.2,1489032,2555675148.2,08-JAN-2018,84812,INE095A01012
INFIBEAM,143.65,146.4,142.5,143.2,142.85,142.8,3991160,574411084.85,08-JAN-2018,14147,INE483S01020
INFRATEL,372.6,376.45,372.05,374.4,373.55,372.6,1754188,656775481.35,08-JAN-2018,53264,INE121J01017
INFY,1024.9,1039,1020.05,1036.05,1035.2,1012,2797345,2879337346.2,08-JAN-2018,73704,INE009A01021
IOC,384.5,390.25,384.5,388.55,388.6,383.85,3732287,1446403686.8,08-JAN-2018,67590,INE242A01010
IRB,244.35,247.6,242.25,245.05,244.55,243.6,1008807,247288796.7,08-JAN-2018,8135,INE821I01014
ITC,264,266.8,263.25,265.6,265.75,262.9,14433239,3832243909.45,08-JAN-2018,109978,INE154A01025
IBULHSGFIN,1220.1,1231.95,1208.4,1216.8,1215.7,1225.3,764497,932985883.7,09-JAN-2018,22396,INE148I01020
ICICIBANK,314.8,315.8,310.75,312.6,312.35,314.15,9190909,2870336779.35,09-JAN-2018,76923,INE090A01021
ICICIPRULI,415,419.5,409.4,412.5,410.9,411.8,1645831,683285630.15,09-JAN-2018,25317,INE726G01019
IDBI,63.5,64.2,62.15,63.2,63.15,63.2,3925604,248272361.4,09-JAN-2018,10933,INE008A01015
IDEA,109.65,112.75,107.35,108.6,108.8,109.05,27654347,3038891017.1,09-JAN-2018,86956,INE669E01016
IDFC,67.05,67.2,64.9,65.2,65.1,66.65,10565784,698347796.6,09-JAN-2018,23376,INE043D01016
IDFCBANK,64.45,65,61.65,62.8,62.75,63.35,26555292,1680305468.9,09-JAN-2018,60083,INE092T01019
IGL,330,330,321.3,323.05,324,328.2,1835037,595842267.75,09-JAN-2018,23572,INE203G01027
INDIACEM,196.5,196.9,189.65,192.1,192.45,196.15,3840017,739389886.8,09-JAN-2018,24752,INE383A01012
INDIANB,381,385.8,375.7,377.95,377.8,380.7,460352,174876500.15,09-JAN-2018,11566,INE562A01011
INDIGO,1225,1240,1215.9,1227.1,1227.35,1225.2,311141,381109100.2,09-JAN-2018,10605,INE646L01027
INDUSINDBK,1725,1729.95,1706.75,1725.05,1725,1719.9,576106,989549310.65,09-JAN-2018,28455,INE095A01012
INFIBEAM,143.5,149.7,142.8,145.15,145.5,143.2,10050105,1464654823.75,09-JAN-2018,33548,INE483S01020
INFRATEL,370.15,376.85,367.2,368.4,368.45,374.4,1659015,615683529.9,09-JAN-2018,72276,INE121J01017
INFY,1040,1044.9,1028.9,1041.35,1039,1036.05,4974118,5155470378.9,09-JAN-2018,119611,INE009A01021
IOC,389,394,386,392.4,393,388.55,3255923,1271021237.15,09-JAN-2018,61211,INE242A01010
IRB,246,250.45,242.5,246.15,247.25,245.05,1274235,314302636.55,09-JAN-2018,12847,INE821I01014
ITC,265.5,272,264.75,270.55,270.25,265.6,25737663,6936322435,09-JAN-2018,122424,INE154A01025
IBULHSGFIN,1222,1222.7,1195,1204.2,1207,1216.8,1424677,1712957288.2,10-JAN-2018,45101,INE148I01020
ICICIBANK,312.55,312.95,310.55,312,311.55,312.6,6736971,2101227887.4,10-JAN-2018,49880,INE090A01021
ICICIPRULI,411.9,413.55,407,410,410.95,412.5,1304588,534640812.7,10-JAN-2018,32399,INE726G01019
IDBI,63.1,63.65,61.5,62,61.95,63.2,3888790,242651542.45,10-JAN-2018,11320,INE008A01015
IDEA,113,113.25,106.15,107.35,107.35,108.6,23093181,2529905241.75,10-JAN-2018,90189,INE669E01016
IDFC,65.5,65.5,62.9,63.95,63.9,65.2,7687631,491687136.9,10-JAN-2018,15212,INE043D01016
IDFCBANK,63,63.8,60.5,63.25,63.55,62.8,17303759,1075905522.35,10-JAN-2018,38428,INE092T01019
IGL,323,326.75,321.8,325.75,326.05,323.05,1436652,466716889.9,10-JAN-2018,25814,INE203G01027
INDIACEM,192.45,193.6,185.6,193,193.2,192.1,4854968,922400450.35,10-JAN-2018,27760,INE383A01012
INDIANB,376.95,379.2,371,373.45,373.95,377.95,768888,288269410.9,10-JAN-2018,15094,INE562A01011
INDIGO,1240.55,1256,1228.3,1239.15,1236.85,1227.1,1272608,1581545311.2,10-JAN-2018,40818,INE646L01027
INDUSINDBK,1724.95,1742.55,1711.15,1734.1,1735,1725.05,1223879,2116885675.55,10-JAN-2018,29704,INE095A01012
INFIBEAM,145.8,145.95,143.5,144.8,145,145.15,3633900,525173083,10-JAN-2018,10639,INE483S01020
INFRATEL,368.5,373,364.6,370.8,370.85,368.4,4204087,1545564880,10-JAN-2018,89025,INE121J01017
INFY,1046.8,1056,1033.05,1052.25,1053,1041.35,4734317,4942421495.65,10-JAN-2018,100562,INE009A01021
IOC,392,395.5,387.25,389.55,389.5,392.4,4019016,1572462492,10-JAN-2018,81457,INE242A01010
IRB,246.5,251.55,245.35,247.4,247,246.15,1969002,488997790.8,10-JAN-2018,13636,INE821I01014
ITC,273.45,274,269.05,269.4,269.45,270.55,16441299,4461163514.85,10-JAN-2018,108628,INE154A01025
IBULHSGFIN,1204.4,1241,1201.4,1228.65,1228.05,1204.2,2768740,3404096158.15,11-JAN-2018,78350,INE148I01020
ICICIBANK,312.5,312.5,308.55,309.5,308.85,312,8366718,2589352095.7,11-JAN-2018,93735,INE090A01021
ICICIPRULI,411,411.2,404.05,406.65,405,410,649438,263968230.7,11-JAN-2018,11378,INE726G01019
IDBI,61.9,62.5,61.35,61.95,61.9,62,2026304,125653524.85,11-JAN-2018,7771,INE008A01015
IDEA,107,109,106.2,107.15,107.15,107.35,13072303,1405531467.05,11-JAN-2018,47642,INE669E01016
IDFC,63.75,66.2,63.25,65.55,65.7,63.95,27979336,1822673478.75,11-JAN-2018,41300,INE043D01016
IDFCBANK,63.1,69,62.75,68.55,68.25,63.25,61336659,4106984638.75,11-JAN-2018,119766,INE092T01019
IGL,327.25,329.5,321.5,322.25,322.6,325.75,2354009,763326338.1,11-JAN-2018,40445,INE203G01027
INDIACEM,196,196.4,190.65,192.05,191.25,193,4656152,900903035.5,11-JAN-2018,28885,INE383A01012
INDIANB,371,376.5,368.55,370.9,370.65,373.45,609380,227073281.4,11-JAN-2018,16938,INE562A01011
INDIGO,1237,1249.6,1229,1235.65,1230,1239.15,256722,318273787.55,11-JAN-2018,20674,INE646L01027
INDUSINDBK,1740,1752,1685,1700.3,1700.7,1734.1,4145613,7132877557.4,11-JAN-2018,131857,INE095A01012
INFIBEAM,144.8,146,142.95,143.5,143.15,144.8,3404908,491536111.9,11-JAN-2018,9540,INE483S01020
INFRATEL,371,371.75,363.9,367.75,370.35,370.8,2373477,870870853,11-JAN-2018,84726,INE121J01017
INFY,1055.25,1083.4,1055.25,1075.8,1076.5,1052.25,8387735,8973696876.15,11-JAN-2018,134085,INE009A01021
IOC,389.5,391.85,387,388.9,389.35,389.55,1315655,511160173.45,11-JAN-2018,47135,INE242A01010
IRB,247.35,250.25,245.5,247.75,247.7,247.4,772525,191585730.6,11-JAN-2018,10020,INE821I01014
ITC,269.5,271,268.1,269.8,269.95,269.4,11287447,3045589736.25,11-JAN-2018,82350,INE154A01025
IBULHSGFIN,1233.75,1245,1194,1224.6,1228,1228.65,1398111,1707881731.05,12-JAN-2018,39363,INE148I01020
ICICIBANK,309.6,318.8,309.6,317.7,317.25,309.5,11699345,3685884482.9,12-JAN-2018,94793,INE090A01021
ICICIPRULI,410,410.45,401.95,405.35,405.8,406.65,949799,386074999.15,12-JAN-2018,13528,INE726G01019
IDBI,62.05,62.4,60.2,61.05,61.2,61.95,3184604,195195774.05,12-JAN-2018,12147,INE008A01015
IDEA,107.2,110.05,101.85,108.6,107.2,107.15,26588028,2839614213.2,12-JAN-2018,85080,INE669E01016
IDFC,67.05,67.25,64.05,65.65,65.75,65.55,17597813,1158192615.9,12-JAN-2018,32954,INE043D01016
IDFCBANK,70,70.4,65.4,67.5,68.15,68.55,36576644,2468553133.5,12-JAN-2018,75501,INE092T01019
IGL,323.25,328.9,320.6,327.5,327.95,322.25,1359670,441809890.7,12-JAN-2018,27984,INE203G01027
INDIACEM,192.45,194.9,186.35,190.85,190.65,192.05,2340978,447278620.5,12-JAN-2018,17417,INE383A01012
INDIANB,367.15,375.65,367.15,374.25,374.15,370.9,1295418,481661423.35,12-JAN-2018,25050,INE562A01011
INDIGO,1231,1242.7,1219,1234,1232,1235.65,261753,323080918.05,12-JAN-2018,12735,INE646L01027
INDUSINDBK,1710,1720.45,1688,1705.25,1701.5,1700.3,2057925,3506421626.25,12-JAN-2018,68243,INE095A01012
INFIBEAM,143.4,144.6,140.55,141.35,140.75,143.5,3661857,522585720.2,12-JAN-2018,9360,INE483S01020
INFRATEL,364.05,376.95,364.05,374.8,374.9,367.75,2834284,1051324404.1,12-JAN-2018,106929,INE121J01017
INFY,1085.8,1085.9,1070.55,1078.45,1078.65,1075.8,9008264,9702068540.55,12-JAN-2018,138377,INE009A01021
IOC,389,395.4,388.25,389.05,388.75,388.9,3398876,1330951023.8,12-JAN-2018,67334,INE242A01010
IRB,251,252.65,242.15,249.9,250.3,247.75,2096684,521950139.2,12-JAN-2018,15626,INE821I01014
ITC,270.25,271.35,266.15,267.55,267.15,269.8,8179762,2196889040.8,12-JAN-2018,66960,INE154A01025
IBULHSGFIN,1228,1252,1220.1,1225.15,1225.8,1224.6,897263,1109540799.65,15-JAN-2018,33573,INE148I01020
ICICIBANK,320.8,330.7,320.25,329.3,329.45,317.7,30242005,9918246960.85,15-JAN-2018,180649,INE090A01021
ICICIPRULI,408,420.45,407,417.9,418.4,405.35,1614286,672000577.35,15-JAN-2018,30059,INE726G01019
IDBI,61.2,63.4,61,62.9,62.85,61.05,5370375,335536221.05,15-JAN-2018,16848,INE008A01015
IDEA,108.75,108.75,103.85,104.6,104.65,108.6,15343663,1626277707.6,15-JAN-2018,44410,INE669E01016
IDFC,67.55,67.8,63.6,63.95,63.85,65.65,25787744,1689933298.75,15-JAN-2018,49749,INE043D01016
IDFCBANK,68.7,69,63.9,64.25,64.3,67.5,93824383,6229504466.3,15-JAN-2018,159215,INE092T01019
IGL,329,329,322.7,323.65,324,327.5,925146,301289485.85,15-JAN-2018,13112,INE203G01027
INDIACEM,191,202.5,191,201.4,201.5,190.85,9749629,1932891741.75,15-JAN-2018,53235,INE383A01012
INDIANB,374.1,385,374,382.3,384.5,374.25,1177986,447365209.9,15-JAN-2018,23474,INE562A01011
INDIGO,1240,1248,1216.05,1223.8,1224,1234,230413,284746405.7,15-JAN-2018,14592,INE646L01027
INDUSINDBK,1707.1,1710.3,1675,1682.4,1686,1705.25,997313,1683437514.3,15-JAN-2018,47690,INE095A01012
INFIBEAM,141.85,143.9,139.75,141.1,141.3,141.35,4480394,632903536.4,15-JAN-2018,11158,INE483S01020
INFRATEL,374.5,378.5,369,370.5,370.7,374.8,1038566,388760392,15-JAN-2018,40971,INE121J01017
INFY,1080,1092.95,1065.1,1081.15,1081,1078.45,5324625,5755343848.6,15-JAN-2018,132189,INE009A01021
IOC,389.7,396.2,389.7,390.85,390.25,389.05,4154420,1631092180.6,15-JAN-2018,52418,INE242A01010
IRB,260,260,247.5,249.35,250.75,249.9,2614994,661483206.65,15-JAN-2018,17391,INE821I01014
ITC,268,271.1,267,267.6,267.75,267.55,10538330,2831776794.4,15-JAN-2018,105293,INE154A01025
IBULHSGFIN,1224,1235.9,1197.8,1204.9,1202.1,1225.15,1179430,1427511233.9,16-JAN-2018,43840,INE148I01020
ICICIBANK,329.75,340.75,326.55,334.1,334,329.3,26707100,8935405175.05,16-JAN-2018,186246,INE090A01021
ICICIPRULI,420,424.45,411.25,412.25,412,417.9,1902052,795829575.2,16-JAN-2018,56447,INE726G01019
IDBI,62.95,63.05,59.05,59.6,59.7,62.9,3808915,230601009.6,16-JAN-2018,10609,INE008A01015
IDEA,105.05,106.8,102.25,102.8,102.8,104.6,16051660,1674616620.25,16-JAN-2018,52277,INE669E01016
IDFC,63.95,64.15,59.6,59.9,60.1,63.95,15936686,971136475,16-JAN-2018,32447,INE043D01016
IDFCBANK,64,64.25,59.75,60.05,60.05,64.25,36754894,2256745213.75,16-JAN-2018,72892,INE092T01019
IGL,324.3,324.8,316,316.8,318.4,323.65,1502117,480384035.6,16-JAN-2018,24458,INE203G01027
INDIACEM,202.85,205.95,194.2,195.4,196.2,201.4,11320651,2275130115.5,16-JAN-2018,72890,INE383A01012
INDIANB,384,384.5,368.15,370,369.2,382.3,743640,278154467.65,16-JAN-2018,16597,INE562A01011
INDIGO,1224.3,1229.95,1175.3,1181.9,1181.25,1223.8,561337,676744656.05,16-JAN-2018,15458,INE646L01027
INDUSINDBK,1691.75,1692,1660,1664.6,1668,1682.4,829183,1388383586.15,16-JAN-2018,47788,INE095A01012
INFIBEAM,141.95,148,140.85,144.15,145.2,141.1,5832602,838794581.75,16-JAN-2018,24215,INE483S01020
INFRATEL,373.45,375.35,366.15,367.95,368.05,370.5,1797985,665634426.2,16-JAN-2018,52110,INE121J01017
INFY,1081.25,1134.8,1081.25,1122.85,1125,1081.15,11323483,12645064683.75,16-JAN-2018,222629,INE009A01021
IOC,390,391.5,383.4,384.15,384,390.85,2903042,1120264488.05,16-JAN-2018,80550,INE242A01010
IRB,251,251.35,240.45,241.75,242,249.35,1110778,271525645.45,16-JAN-2018,10278,INE821I01014
ITC,268.2,268.7,260.8,261.7,262.6,267.6,12935712,3408816014.2,16-JAN-2018,117895,INE154A01025
IBULHSGFIN,1200.45,1214,1187.65,1209.35,1206.85,1204.9,2117550,2549776167.05,17-JAN-2018,40474,INE148I01020
ICICIBANK,334.05,344.2,334.05,343.25,343.35,334.1,43305353,14725189412.7,17-JAN-2018,206300,INE090A01021
ICICIPRULI,412,421.75,404,419.65,419.4,412.25,923257,382983130.45,17-JAN-2018,18399,INE726G01019
IDBI,59.05,61.2,58.45,60.85,60.9,59.6,4145999,248693048.9,17-JAN-2018,11116,INE008A01015
IDEA,103.1,104.15,100.85,103.5,103.3,102.8,10518549,1078707986.2,17-JAN-2018,39774,INE669E01016
IDFC,60,61.9,59.3,61.7,61.7,59.9,12312793,752260654.1,17-JAN-2018,27099,INE043D01016
IDFCBANK,59.95,61.9,59.7,60.75,60.65,60.05,21497491,1308874976.1,17-JAN-2018,53917,INE092T01019
IGL,316,317.45,308.1,314.75,315,316.8,2751245,858247208.6,17-JAN-2018,39698,INE203G01027
INDIACEM,194.8,198.4,188.95,197.7,197.6,195.4,3763562,733496734.35,17-JAN-2018,21049,INE383A01012
INDIANB,369.3,387.65,365.05,386.2,385.65,370,1240978,470270076.95,17-JAN-2018,16493,INE562A01011
INDIGO,1180,1208.8,1178.5,1200.6,1198,1181.9,316498,378964813.45,17-JAN-2018,16523,INE646L01027
INDUSINDBK,1664.1,1678.75,1645.4,1657.45,1661.7,1664.6,600044,996204230.55,17-JAN-2018,29535,INE095A01012
INFIBEAM,145.55,146.65,142.6,144.95,144.9,144.15,3399040,493079937.6,17-JAN-2018,12063,INE483S01020
INFRATEL,365,373.2,360.85,366.1,368.35,367.95,2996802,1099485795.85,17-JAN-2018,77914,INE121J01017
INFY,1124.85,1161.8,1123,1152.1,1148,1122.85,13077044,15051075122.95,17-JAN-2018,331838,INE009A01021
IOC,383.9,387.75,374.25,384.05,386,384.15,3946015,1504763506.35,17-JAN-2018,59934,INE242A01010
IRB,241.5,248.15,237,247.05,246.4,241.75,1629462,395802037.15,17-JAN-2018,12093,INE821I01014
ITC,262,267,259.55,266.05,266.4,261.7,16375659,4320376055.95,17-JAN-2018,113452,INE154A01025
IBULHSGFIN,1222,1264.5,1212.1,1243.7,1241.3,1209.35,4638248,5714740704.9,18-JAN-2018,86393,INE148I01020
ICICIBANK,350,353.2,343,346.15,346,343.25,31504669,10963642540.55,18-JAN-2018,216028,INE090A01021
ICICIPRULI,421.55,423,409.95,412.45,412,419.65,636099,264389803.7,18-JAN-2018,14332,INE726G01019
IDBI,63.5,63.5,58.8,60.15,60.15,60.85,6589204,404039252.6,18-JAN-2018,20734,INE008A01015
IDEA,103.7,104.35,99.25,101.1,100.85,103.5,14011771,1427568764.15,18-JAN-2018,49443,INE669E01016
IDFC,62.45,62.65,58.2,58.9,58.95,61.7,14254621,861514876.8,18-JAN-2018,31843,INE043D01016
IDFCBANK,61.5,61.9,57.6,58.3,58.95,60.75,23827526,1431092665.95,18-JAN-2018,50858,INE092T01019
IGL,316,316.6,304.1,305.45,306.85,314.75,2265196,699916503.25,18-JAN-2018,35993,INE203G01027
INDIACEM,197.65,199.25,180.5,182.45,181.6,197.7,6540354,1236288197.35,18-JAN-2018,34160,INE383A01012
INDIANB,393.2,394.35,371.45,376.6,376.5,386.2,1170552,449362563.6,18-JAN-2018,22168,INE562A01011
INDIGO,1204.75,1205.8,1176.6,1191.3,1191.35,1200.6,204291,243350563.7,18-JAN-2018,17489,INE646L01027
INDUSINDBK,1679,1707,1667,1680.1,1679.75,1657.45,2327815,3939072034.05,18-JAN-2018,78479,INE095A01012
INFIBEAM,145.9,146.15,141.9,142.6,142.65,144.95,3636934,525040089.1,18-JAN-2018,9916,INE483S01020
INFRATEL,365,365.05,342.25,343.8,344.15,366.1,4256014,1490598205.85,18-JAN-2018,96458,INE121J01017
INFY,1145,1164.9,1132.1,1152.7,1152,1152.1,6602485,7580886446.15,18-JAN-2018,148758,INE009A01021
IOC,386,386,377.5,378.05,378,384.05,5348803,2023836695.6,18-JAN-2018,93105,INE242A01010
IRB,247.5,247.65,237.05,239.2,237.9,247.05,796718,192727331.9,18-JAN-2018,8710,INE821I01014
ITC,268,275.25,266.65,273.4,274,266.05,26442702,7213332786.85,18-JAN-2018,175662,INE154A01025
IBULHSGFIN,1250.95,1308.8,1244.3,1301.8,1303.3,1243.7,2323606,2963888426.65,19-JAN-2018,77710,INE148I01020
ICICIBANK,347.45,355,340.8,353.6,354.15,346.15,18812611,6574941876.7,19-JAN-2018,198408,INE090A01021
ICICIPRULI,414.8,437.35,409.05,429.7,430,412.45,7344109,3145486752,19-JAN-2018,55461,INE726G01019
IDBI,60,61.35,59.5,60.55,60.55,60.15,3092832,186787090.2,19-JAN-2018,10472,INE008A01015
IDEA,101.1,103.35,99.2,102.3,102,101.1,10480663,1064977012.35,19-JAN-2018,35260,INE669E01016
IDFC,59,59.35,57.45,58,57.95,58.9,19144603,1116480385.05,19-JAN-2018,24521,INE043D01016
IDFCBANK,58.95,59.6,57.25,58.7,58.8,58.3,17391410,1017276934.35,19-JAN-2018,44082,INE092T01019
IGL,306.9,312.8,302,311.5,311,305.45,1677440,515545466.75,19-JAN-2018,38617,INE203G01027
INDIACEM,183.65,186.7,177.6,184.7,184.95,182.45,6787732,1242918066.8,19-JAN-2018,32623,INE383A01012
INDIANB,376.9,385.85,372.25,381.25,381.25,376.6,727977,276291460.55,19-JAN-2018,18625,INE562A01011
INDIGO,1190.9,1215,1182,1210.6,1209.5,1191.3,209948,251851127.55,19-JAN-2018,17189,INE646L01027
INDUSINDBK,1683,1692.25,1670.8,1684,1680.55,1680.1,497099,835882350.1,19-JAN-2018,25916,INE095A01012
INFIBEAM,142.6,144.75,141.55,143.75,144,142.6,3039908,435265378,19-JAN-2018,8945,INE483S01020
INFRATEL,346,348.55,339.25,346.05,346.9,343.8,7653870,2630111706.65,19-JAN-2018,102221,INE121J01017
INFY,1145,1147.9,1136,1143.45,1145.9,1152.7,2994139,3419578449.6,19-JAN-2018,104184,INE009A01021
IOC,379.9,389,375.8,385.95,386.8,378.05,4136950,1582532453.55,19-JAN-2018,69894,INE242A01010
IRB,238.75,240,231.6,236.85,236.9,239.2,1624990,382434622.35,19-JAN-2018,11335,INE821I01014
ITC,276,277.5,271.1,274.55,274,273.4,25710521,7056517733.6,19-JAN-2018,196232,INE154A01025
IBULHSGFIN,1304.8,1363.7,1300,1355.15,1362,1301.8,2123773,2830863147.55,22-JAN-2018,69233,INE148I01020
ICICIBANK,352.4,352.9,344.8,351.5,350.25,353.6,15269782,5322721195.75,22-JAN-2018,136304,INE090A01021
ICICIPRULI,434.65,448.35,433,438.75,439.65,429.7,7017568,3113228422.35,22-JAN-2018,71596,INE726G01019
IDBI,60.6,61.5,60.35,61.1,61.15,60.55,2249718,136968511.1,22-JAN-2018,6563,INE008A01015
IDEA,102.2,102.2,99.1,99.5,99.45,102.3,7526353,753919891.1,22-JAN-2018,24214,INE669E01016
IDFC,58,59,57.2,58.55,58.9,58,13107329,759453950.55,22-JAN-2018,20863,INE043D01016
IDFCBANK,57.8,59.65,57.7,59.35,59.35,58.7,11987498,704070104.05,22-JAN-2018,25287,INE092T01019
IGL,312,314.55,308.75,309.7,309.95,311.5,1250293,389177299.55,22-JAN-2018,15344,INE203G01027
INDIACEM,185.4,187,182.05,184.75,184.95,184.7,3816769,703320169.15,22-JAN-2018,15352,INE383A01012
INDIANB,381.7,384.85,376.1,382.05,382.05,381.25,512874,195519202.55,22-JAN-2018,8601,INE562A01011
INDIGO,1210.6,1210.6,1188.15,1198.15,1193,1210.6,281928,337881652.2,22-JAN-2018,22800,INE646L01027
INDUSINDBK,1684,1695.8,1676.6,1683.2,1689,1684,820236,1384225275.05,22-JAN-2018,63644,INE095A01012
INFIBEAM,144,149.55,142.45,147.15,148,143.75,5243168,766454107.5,22-JAN-2018,16674,INE483S01020
INFRATEL,344.5,349,339.8,343.5,342.6,346.05,6688121,2303135499.35,22-JAN-2018,67185,INE121J01017
INFY,1132.15,1156.95,1132,1150,1148.1,1143.45,4825107,5521427259.1,22-JAN-2018,136884,INE009A01021
IOC,388,388.5,379.25,382.5,382.3,385.95,1696363,648438823.1,22-JAN-2018,37660,INE242A01010
IRB,236.8,240.5,236,239.45,238.75,236.85,774813,184998536.85,22-JAN-2018,7046,INE821I01014
ITC,275,275.5,271.7,273.65,272.7,274.55,8339156,2275255436.05,22-JAN-2018,60237,INE154A01025
IBULHSGFIN,1369.9,1397,1346.55,1379.1,1368,1355.15,2611848,3594894173.6,23-JAN-2018,90772,INE148I01020
ICICIBANK,350.45,364.45,350.45,362.3,361.7,351.5,22485663,8067826564.1,23-JAN-2018,176230,INE090A01021
ICICIPRULI,442.05,444,428.6,431.1,428.75,438.75,1240517,539658086.05,23-JAN-2018,19190,INE726G01019
IDBI,61.3,62.4,60.7,61.9,62,61.1,3406984,209859723.05,23-JAN-2018,10211,INE008A01015
IDEA,99.75,101.8,98.8,99.35,99,99.5,9798561,982590665.3,23-JAN-2018,33053,INE669E01016
IDFC,58.55,59.05,57.85,58.2,58.2,58.55,6966923,406599385.05,23-JAN-2018,13432,INE043D01016
IDFCBANK,59.25,60.15,58.8,59.5,59.45,59.35,9644493,573646777.75,23-JAN-2018,23195,INE092T01019
IGL,312,316.9,309,312.35,313.05,309.7,2732751,854571520.95,23-JAN-2018,49055,INE203G01027
INDIACEM,185.4,187.6,181.8,184,184.4,184.75,3202579,591299798.45,23-JAN-2018,17108,INE383A01012
INDIANB,382,400.95,380.4,397.6,396.9,382.05,1576073,617916820.8,23-JAN-2018,20181,INE562A01011
INDIGO,1200.9,1245.05,1188.65,1192.1,1192.2,1198.15,1176930,1434405327.95,23-JAN-2018,54919,INE646L01027
INDUSINDBK,1690,1730,1680,1723.35,1729,1683.2,1763797,3014249924.7,23-JAN-2018,138807,INE095A01012
INFIBEAM,147.15,150.9,146.35,147.85,147.8,147.15,5639788,837395714.1,23-JAN-2018,14519,INE483S01020
INFRATEL,344.4,345.5,337.85,339.4,338.8,343.5,5668180,1936874225.25,23-JAN-2018,110373,INE121J01017
INFY,1155,1188,1155,1177.1,1176,1150,7701898,9063945901.15,23-JAN-2018,178542,INE009A01021
IOC,394.7,394.7,387.65,389.4,390.5,382.5,6610514,2585135953.8,23-JAN-2018,92292,INE242A01010
IRB,239.1,243.45,238.25,242.35,241.2,239.45,1036474,250059259.3,23-JAN-2018,9926,INE821I01014
ITC,274,277.25,273.55,276.6,276.8,273.65,18244388,5027638083.6,23-JAN-2018,97311,INE154A01025
IBULHSGFIN,1399.95,1409.8,1354.15,1362,1358.45,1379.1,3097670,4276830895.15,24-JAN-2018,71131,INE148I01020
ICICIBANK,357.75,359.2,351.8,352.75,353.2,362.3,12815095,4543436972.4,24-JAN-2018,129243,INE090A01021
ICICIPRULI,428.8,449.85,428.25,434.6,435,431.1,4535641,2002943164.25,24-JAN-2018,60516,INE726G01019
IDBI,61.65,66,60.5,65.35,65.4,61.9,10197390,651056464.5,24-JAN-2018,25346,INE008A01015
IDEA,98,99,92.75,93.9,93.7,99.35,36677728,3471606709.15,24-JAN-2018,124466,INE669E01016
IDFC,58,58.5,57.2,58.05,58,58.2,5884072,340791562.55,24-JAN-2018,13415,INE043D01016
IDFCBANK,59.35,60.2,58.8,59.15,59,59.5,13383120,797191278.05,24-JAN-2018,27011,INE092T01019
